base_project,project_path,filename,summary_human,summary_method,cosine_similarity,bert_precision,bert_recall,bert_f1
JamesZBL,JamesZBL/factory-method,FoodType.java,FoodType enum defines FoodType with two constants: HOT and COLD. Each type stores a descriptive name and provides a getName() method. It categorises food temperature for use in the Factory Method pattern when creating specific food objects.,The FoodType class and provides methods to get.,0.20057885434432093,0.9014637,0.8487555,0.8743159
JamesZBL,JamesZBL/factory-method,WesternCook.java,"westernCook implements the Cook interface for Western cuisine. It overrides cookFood() to create and return a WesternFood object based on the given FoodType, acting as a concrete factory in the Factory Method pattern.",The WesternCook class acts as a factory in the abstract_factory pattern and acts as a factory in the factory_method pattern.,0.426138858894627,0.8904619,0.86855805,0.8793736
JamesZBL,JamesZBL/factory-method,WesternFood.java,"WesternFood class represents a Western food item. It stores a FoodType, provides a getter, and overrides toString() to return the food type’s name. It serves as a concrete product in the Factory Method pattern.",The WesternFood class acts as a product in the abstract_factory pattern and acts as a product in the factory_method pattern and provides methods to get.,0.37452473604510156,0.8898478,0.8767078,0.88322896
JamesZBL,JamesZBL/memento,Application.java,"A client inside the Memento pattern. It shows a Flower grows through stages, saving each state as a Plant memento onto a Stack. Later, it restores previous states by popping mementos, logging each transition to show undo/rollback of object state.",The Application class.,0.04793334297115804,0.89678705,0.8128884,0.8527791
JamesZBL,JamesZBL/memento,Flower.java,"The Flower is  an origintor in the Mmemnto pattern. It models a Flower with attributes like type, name, height, and weight. It simulates growth by updating size and state, supports saving and restoring state using an inner FlowerMemento class, and implements Plant enabling rollback of previous states.",The Flower class acts as a publisher in the observer pattern and acts as a factory in the abstract_factory pattern provides 8 methods for retrieval and 4 for storage and modification.,0.28861236658214334,0.8591745,0.8449504,0.8520031
JamesZBL,JamesZBL/memento,FlowerType.java,"The FlowerType enum defines FlowerType with five growth stages: SEED, BURGEON, BUD, BLOOM, and DEAD. Each constant stores a descriptive name in Chinese and overrides toString() to return it, representing the lifecycle states of a flower for use in the Memento pattern.",The FlowerType class acts as a subscriber in the observer pattern.,0.2901538238107254,0.8972632,0.8254915,0.8598823
JamesZBL,JamesZBL/memento,Plant.java,"The Plant interface defines a Plant contract with methods to get weight, height, and type (FlowerType). It serves as a common abstraction for both the originator (Flower) and its memento in the Memento pattern, enabling consistent state representation.","The Plant class and provides methods to get, get, get.",0.32637484258398775,0.8981024,0.8359697,0.86592287
JamesZBL,JamesZBL/observer,Application.java,"Application class demonstrates the Observer pattern. A Time subject registers two observers (Northern and Southern) and repeatedly calls passing(), triggering notifications to all observers. It shows how state changes in the subject propagate updates to multiple observers.",The Application class.,0.23958374377422081,0.9067674,0.8204516,0.86145276
JamesZBL,JamesZBL/observer,Northern.java,"The Northern class is a subscriber (observer) in the Observer Pattern. It implements the TimeObserver interface for Northern people. In update(), it logs and outputs different meals based on the TimePoint (morning, noon, afternoon, evening).",The Northern class acts as a subscriber in the observer pattern and provides methods to update.,0.4706927296329316,0.925911,0.8597455,0.8916024
JamesZBL,JamesZBL/observer,Southern.java,"This Southern Class is a subscriber (observer) in the Observer design pattern. It implements TimeObserver for Southern people. In update(), it logs and displays different meals based on the TimePoint (morning, noon, afternoon, evening).",The Southern class acts as a subscriber in the observer pattern and provides methods to update.,0.3994520562079007,0.9250582,0.85808206,0.8903123
JamesZBL,JamesZBL/observer,Time.java,The Time class acts as a publisher in the Observer pattern. It maintains a list of subscribers (TimeObserver objects) and notifies them whenever the time state changes. Observers subscribe via addObserver() and receive updates through notifyObservers().,"The Time class acts as a publisher in the observer pattern and provides methods to add, remove, notify.",0.4279162020840039,0.9403068,0.8785474,0.9083786
JamesZBL,JamesZBL/observer,TimeObserver.java,TimeObserver interface defines a contract for observers in the time system. It declares a single method update(TimePoint time) that must be implemented by classes to receive and handle time updates from the publisher.,The TimeObserver class acts as a subscriber in the observer pattern and provides methods to update.,0.21563323090394645,0.9062732,0.87983936,0.8928607
JamesZBL,JamesZBL/observer,TimePoint.java,"TimePoint enum represents four time points in a day: MORNING, NOON, AFTERNOON, EVENING, each with a Chinese name. It overrides toString() to return the localized name instead of the enum constant.",The TimePoint class.,0.1877000120184919,0.9012935,0.8038847,0.84980685
JamesZBL,JamesZBL/singleton,Application.java,"Application demonstrates various Singleton pattern implementations in Java: eager initialization, lazy initialization, thread-safe lazy loading, double-checked locking, and enum-based singleton. It retrieves instances of each type and logs them to verify that only one instance exists per implementation.",The Application class.,0.04591444799474439,0.8774566,0.8010263,0.8375013
JamesZBL,JamesZBL/singleton,Director.java,"Director class implements an eager (hungry) Singleton pattern. It creates a single Director instance at class load time, ensures thread safety, hides the constructor, and provides a getInstance() method for global access to that instance.",The Director class acts as a singleton in the singleton pattern and provides methods to get.,0.30846579473467234,0.9020308,0.8598488,0.8804349
JamesZBL,JamesZBL/singleton,EnumDirector.java,"EnumDirector implements a Singleton using an enum. EnumDirector guarantees a single instance (INSTANCE), provides inherent thread safety and serialization, and overrides toString() to return the class name and hash code for identification.",The EnumDirector class.,0.2699968364107574,0.8804823,0.806569,0.8419065
JamesZBL,JamesZBL/singleton,LazyInitializationDirector.java,"LazyInitilizationDirector implements a lazy loaded Singleton using a static inner class. The instance is created only when getInstance() is called, ensuring thread safety and efficient resource usage. The private constructor prevents external instantiation.",The LazyInitializationDirector class acts as a singleton in the singleton pattern and provides methods to get.,0.19229285310470476,0.88741916,0.8533966,0.8700754
JamesZBL,JamesZBL/singleton,ThreadSafeDoubleCheckLocking.java,"ThreadSafeDoubleCheckLocking implements a thread-safe, lazy Singleton using double-checked locking with a volatile instance for visibility. Uses a local variable for performance, synchronizes only on first initialization, and prevents reflective instantiation by throwing if an instance exists.",The ThreadSafeDoubleCheckLocking class acts as a singleton in the singleton pattern and provides methods to get.,0.08255206362672327,0.8738278,0.8471,0.8602563
JamesZBL,JamesZBL/singleton,ThreadSafeLazyLoadDirector.java,ThreadSafeLazyLoadDirector class implements a thread-safe lazy Singleton. It uses a volatile instance and a synchronized getInstance() method to ensure only one instance is created when first accessed. The private constructor prevents external instantiation and blocks reflective creation if an instance already exists.,The ThreadSafeLazyLoadDirector class acts as a singleton in the singleton pattern and provides methods to get.,0.19092278259610754,0.893401,0.85690254,0.87477124
JamesZBL,JamesZBL/visitor,Application.java,"Application is the client in the Visitor pattern. It builds an element hierarchy that is Boss to Manager to Engineer and applies different visitors (BossVisitor, ManagerVisitor, EngineerVisitor) on the root element, triggering visitor specific operations across the structure.",The Application class.,0.25333516306176845,0.8887628,0.8096591,0.84736884
JamesZBL,JamesZBL/visitor,Boss.java,"Boss is a composite node in the Visitor pattern. It accepts a UnitVisitor via beVisited, calls visitor.visitBoss(this), then delegates visitation to its child units through super.beVisited(visitor), enabling visitor operations to traverse and act on the hierarchy.",The Boss class.,0.1463224299415153,0.8747692,0.79465973,0.8327924
JamesZBL,JamesZBL/visitor,BossVisitor.java,"BossVisitor is a concrete visitor in the Visitor pattern. It implements UnitVisitor, performs an operation when visiting a Boss (logs a greeting), and provides no actions for Engineer or Manager. It encapsulates behavior applied to elements without changing their classes.",The BossVisitor class is part of the Visitor pattern.,0.2192658552310365,0.92084783,0.85605544,0.8872704
JamesZBL,JamesZBL/visitor,Engineer.java,Engineer is a concrete element in the Visitor pattern. It overrides beVisited to call visitor.visitEngineer(this) and then delegates to its parent for further traversal. This allows visitors to apply specific operations to Engineer objects within the object structure.,The Engineer class.,0.19238656477558375,0.87338173,0.8047588,0.83766717
JamesZBL,JamesZBL/visitor,EngineerVisitor.java,"EngineerVisitor is a concrete visitor in the Visitor pattern. It implements UnitVisitor and defines behavior for Engineer elements by logging a greeting, while leaving Boss and Manager visit methods empty. It encapsulates operations applied specifically to engineers without modifying their classes.",The EngineerVisitor class is part of the Visitor pattern.,0.20830922594048748,0.9206414,0.86182517,0.89026284
JamesZBL,JamesZBL/visitor,Manager.java,"Manager is a concrete element in the Visitor pattern. It overrides beVisited to invoke visitor.visitManager(this) and then delegates to its child units via super.beVisited(visitor), enabling visitors to perform operations on managers and traverse the hierarchy.",The Manager class.,0.1463224299415153,0.8962457,0.7988353,0.8447416
JamesZBL,JamesZBL/visitor,ManagerVisitor.java,"ManagerVisitor is a concrete visitor in the Visitor pattern. It implements UnitVisitor and defines behavior for Manager elements by logging a greeting, while leaving Boss and Engineer visit methods empty. It encapsulates operations specific to managers without altering their classes.",The ManagerVisitor class is part of the Visitor pattern.,0.2108938095991048,0.9223136,0.86516726,0.8928269
JamesZBL,JamesZBL/visitor,Unit.java,"Unit is an abstract class and composite base in the Visitor pattern. It holds child elements and defines beVisited(UnitVisitor visitor) to propagate visitor operations to its children, enabling traversal of the object structure while concrete subclasses handle specific visitor interactions.",The Unit class.,0.2195027976602944,0.8994921,0.808651,0.851656
JamesZBL,JamesZBL/visitor,UnitVisitor.java,"UnitVisitor is the visitor interface in the Visitor pattern. It declares methods for visiting each concrete element type (Engineer, Boss, Manager), enabling different visitor implementations to define operations applied to these elements without modifying their classes.",The UnitVisitor class is part of the Visitor pattern.,0.30889071409383206,0.9253191,0.85660326,0.8896362
Spring-Framework,Spring-Framework,BeanFactory.java,"BeanFactory defines the Abstract Factory for Spring beans. It provides methods to retrieve bean instances by name or type, enabling decoupled object creation and lifecycle management across the framework.",The BeanFactory class is part of the Factory pattern provides 11 methods for retrieval for managing factory.,0.2736500891071751,0.8850504,0.86146057,0.87309617
Spring-Framework,Spring-Framework,ListableBeanFactory.java,"ListableBeanFactory extends BeanFactory to list multiple beans by type or annotation. It Implements Abstract Factory for families of related beans, supporting flexible dependency resolution.",The ListableBeanFactory class is part of the Factory pattern provides 15 methods for retrieval for managing factory.,0.14581138273281682,0.8703418,0.85718715,0.86371434
Spring-Framework,Spring-Framework,HierarchicalBeanFactory.java,"It adds parent-child factory hierarchy to BeanFactory. Uses Abstract Factory to allow bean creation across nested contexts, promoting modular configuration.",The HierarchicalBeanFactory class is part of the Factory pattern and provides methods to get for managing factory.,0.1537919335062478,0.8673236,0.8700322,0.8686758
Spring-Framework,Spring-Framework,AutowireCapableBeanFactory.java,It specialized Abstract Factory that creates and autowires beans dynamically. It applies dependency injection and lifecycle callbacks for advanced bean management.,"The AutowireCapableBeanFactory class is part of the Factory pattern and provides methods to create, create for managing factory.",0.11755804915331762,0.8587562,0.85975957,0.8592576
Spring-Framework,Spring-Framework,ClientHttpRequestFactory.java,"ClientHTTPRequestFactory is an Abstract Factory class that creates HTTP request objects across different client implementations, enabling pluggable networking strategies.","The ClientHttpRequestFactory class is part of the Factory pattern and provides methods to create for managing client, request, factory.",0.2054213533569069,0.88954145,0.8841456,0.8868353
Spring-Framework,Spring-Framework,AdaptableJobFactory.java,"AdaptableJobFactory is a part of Factory Method Pattern that creates Quartz job instances via reflection and adapts them to Job. It returns the object directly if it implements Job, or wraps a Runnable in DelegatingJob. Otherwise, it throws an error. Used by Quartz to instantiate and execute jobs within Spring.",The AdaptableJobFactory class is part of the Factory pattern and provides methods to create for managing factory.,0.23318988566228974,0.90307343,0.85338235,0.877525
Spring-Framework,Spring-Framework,SchedulerFactoryBean.java,"SchedulerFactoryBean is a Factory Method implementation that produces a configured Quartz Scheduler as a Spring bean, encapsulating complex setup logic.","The SchedulerFactoryBean class is part of the Factory pattern provides 31 methods including storage and modification, retrieval, registration and lifecycle and other operations for managing factory.",0.08943106220433021,0.85106015,0.87534183,0.8630302
Spring-Framework,Spring-Framework,JobDetailFactoryBean.java,JobDetailfactoryBean uses Factory Method to create Quartz JobDetail objects. Simplifies job configuration for Spring-managed schedulers.,The JobDetailFactoryBean class is part of the Factory pattern provides 12 methods for storage and modification and 3 for retrieval for managing factory.,0.1531662167438572,0.87203777,0.8857042,0.8788179
Spring-Framework,Spring-Framework,MethodInvokingJobDetailFactoryBean.java,"MethodInvokingJobDetailFactoryBean is a Factory Method class that builds JobDetail to invoke a specific method on a target object, enabling declarative job execution.","The MethodInvokingJobDetailFactoryBean class is part of the Factory pattern provides 15 methods including storage and modification, retrieval and processing for managing method, factory.",0.17147186802511794,0.8754717,0.88661146,0.8810064
Spring-Framework,Spring-Framework,CronTriggerFactoryBean.java,"CronTriggerFactoryBean Implements Factory Method to create Quartz CronTrigger instances, abstracting trigger configuration for scheduled tasks.","The CronTriggerFactoryBean class is part of the Factory pattern provides 21 methods including storage and modification, retrieval and registration and lifecycle for managing factory.",0.09885730429644514,0.8618353,0.8797596,0.87070525
Spring-Framework,Spring-Framework,DefaultSingletonBeanRegistry.java,"DefaultSingletonBeanResgitry is a core Singleton manager in Spring. Maintains a cache of singleton beans, ensuring one shared instance per bean definition.","The DefaultSingletonBeanRegistry class is part of the Singleton pattern provides 15 methods including retrieval, creation, deletion and other operations.",0.10792108889836038,0.8606988,0.8600067,0.8603526
Spring-Framework,Spring-Framework,SingletonBeanRegistry.java,"SingletonBeanRegistry defines the Singleton contract for registering and retrieving shared bean instances, forming the backbone of Spring’s singleton scope","The SingletonBeanRegistry class is part of the Singleton pattern and provides methods to add, get, get, get, get.",0.20524221915071558,0.8809496,0.886483,0.8837076
Spring-Framework,Spring-Framework,SmartInitializingSingleton.java,SmartInitializingSingleton is a singleton callback interface for post-initialization of all singletons. It supports Singleton lifecycle management after container setup.,The SmartInitializingSingleton class is part of the Singleton pattern.,0.2011620951095376,0.9046396,0.87906474,0.89166886
Spring-Framework,Spring-Framework,SingletonSupplier.java,SingletonSupplier is a utility class implementing Singleton pattern via lazy initialization and caching. It ensures a single computed instance per supplier.,"The SingletonSupplier class is part of the Singleton pattern and provides methods to get, obtain.",0.20244121907722926,0.9007336,0.886187,0.89340115
Spring-Framework,Spring-Framework,IsolationLevelDataSourceAdapter.java,This code defines a Spring component that acts as a smart wrapper around a database connection pool. Its main job is to automatically configure every new database connection with the correct settings (isolation level and read-only flag) based on the current active Spring transaction.,"The IsolationLevelDataSourceAdapter class is part of the Adapter pattern and provides methods to set, set, get, get, get, get, read for managing data, adapter.",0.09675161102746233,0.84241265,0.84432596,0.84336823
Spring-Framework,Spring-Framework,HttpRequestHandlerAdapter.java,"HTTPRequestHandlerAdepter as a part of an adapter pattern bridges HttpRequestHandler to Spring MVC’s HandlerAdapter interface, enabling simple request handlers to integrate with the DispatcherServlet workflow.","The HttpRequestHandlerAdapter class is part of the Adapter pattern and provides methods to handle for managing request, adapter.",0.2794508728332668,0.8919861,0.8740627,0.88293344
Spring-Framework,Spring-Framework,MethodBeforeAdviceAdapter.java,"MethodBeforeAdviceAdapter as a prt of adpater pattern wraps MethodBeforeAdvice as a MethodInterceptor, enabling uniform handling of different advice types in the AOP framework.","The MethodBeforeAdviceAdapter class is part of the Adapter pattern and provides methods to get for managing method, adapter.",0.15196815862384078,0.8827747,0.87177414,0.87724
Spring-Framework,Spring-Framework,SimpleControllerHandlerAdapter.java,"SimpleControllerHandlerAdapter is a part of an adapter pattern that bridges the legacy Controller interface to the generic HandlerAdapter expected by the DispatcherServlet, translating calls so controllers can be invoked uniformly",The SimpleControllerHandlerAdapter class is part of the Adapter pattern and provides methods to handle for managing adapter.,0.3627340821189421,0.8931738,0.86566794,0.87920576
Spring-Framework,Spring-Framework,ScopedProxyBeanDefinitionDecorator.java,"The ScopedProxyBeanDefinitionDecorator class uses the decorater design pattern. It decorates Spring bean definitions by wrapping them in scoped proxies using ScopedProxyUtils. It reads the proxy-target-class attribute from XML, creates a proxy around the original bean, and registers both definitions for tooling support, enabling dynamic proxy behavior without altering the original bean.",The ScopedProxyBeanDefinitionDecorator class is part of the Decorator pattern.,0.2946564911296853,0.927018,0.8581308,0.89124525
Spring-Framework,Spring-Framework,BufferingClientHttpResponseWrapper.java,"BufferingClientHttpResponseWrapper as a part of Decorator pattern adds buffering to ClientHttpResponse for repeated body reads, extending functionality while maintaining the original interface.","The BufferingClientHttpResponseWrapper class and provides methods to get, get, get, get, close for managing client, response.",0.0910044500218987,0.8650168,0.8709009,0.86794883
Spring-Framework,Spring-Framework,ContentCachingRequestWrapper.java,"ContentCachingRequestWrapper being in Decorator pattern wraps HttpServletResponse to buffer response data, enabling content inspection or logging while preserving the same servlet API.","The ContentCachingRequestWrapper class provides 18 methods including retrieval, storage and modification and processing for managing content, request.",0.08010405956911294,0.8705043,0.8591501,0.86478996
Spring-Framework,Spring-Framework,WebSocketHandlerDecorator.java,"WebSocketHandlerDecorator as a part of a decorator pattern wraps a WebSocketHandler and delegates all operations to it. It provides methods to access the original or innermost handler. This class uses the Decorator pattern, enabling additional behavior around WebSocket handling without modifying the core handler implementation.","The WebSocketHandlerDecorator class is part of the Decorator pattern and provides methods to get, get, handle, handle.",0.3608135798867413,0.916128,0.8882925,0.90199554
Spring-Framework,Spring-Framework,JDBCTemplate.java,"JDBCTemplate class is a facade pattern  that provides a simplified API for JDBC operations, hiding resource management and error handling behind a clean, high-level interface.","The JdbcTemplate class provides 54 methods including storage and modification, processing, retrieval and other operations.",0.18556637492840475,0.8814321,0.86767465,0.8744993
Spring-Framework,Spring-Framework,JmsTemplate.java,"JMSTemplate simplifies JMS messaging by encapsulating session, producer, and consumer management, exposing an easy-to-use facade for messaging tasks.","The JmsTemplate class provides 90 methods including notification, storage and modification, retrieval and other operations.",0.08691432120386378,0.8582359,0.84976906,0.8539815
Spring-Framework,Spring-Framework,RestTemplate.java,"RestTemplate in facade pattern offers a unified interface for HTTP operations, abstracting complexity of request execution and message conversion for REST clients.","The RestTemplate class provides 33 methods including retrieval, storage and modification, processing and other operations.",0.11651107040346136,0.8804323,0.86833674,0.8743427
Spring-Framework,Spring-Framework,TransactionTemplate.java,"TransactionTemplate provides a compact, callback-style interface for programmatic transactions, encapsulating PlatformTransactionManager usage as a facade for transaction demarcation.","The TransactionTemplate class and provides methods to set, get, set, execute.",0.06883138765761732,0.86429864,0.86349386,0.8638961
Spring-Framework,Spring-Framework,ApplicationEventPublisher.java,"ApplicationEventPublisher is a part of the Observer pattern. It defines the subject interface for publishing events to registered listeners, enabling decoupled communication between components.",The ApplicationEventPublisher class for managing event.,0.202922759928947,0.9104006,0.8547133,0.8816785
Spring-Framework,Spring-Framework,ApplicationListener.java,ActionListeners is a part of the Observer pattern and it represents the observer interface; classes implement it to receive and handle application events asynchronously or synchronously.,The ApplicationListener class.,0.1148213001495106,0.90114915,0.8190105,0.8581188
Spring-Framework,Spring-Framework,AbstractApplicationEventMulticaster.java,"ApplicationEventMulticaster is a part of the Observer pattern that manages listener registration and dispatches events to all observers, acting as the core event notification mechanism.","The AbstractApplicationEventMulticaster class provides 15 methods including retrieval, deletion, storage and modification and other operations for managing event.",0.12776445927098948,0.87179923,0.8771185,0.87445074
Spring-Framework,Spring-Framework,SavepointManager.java,"SavePointManager defines operations for creating, rolling back, and releasing savepoints, encapsulating transaction state snapshots.",The SavepointManager class and provides methods to create.,0.10599213135093248,0.89716834,0.8643838,0.88047105
Spring-Framework,Spring-Framework,AbstractTransactionStatus.java,"AbstractTransactionStatus maintains transactional state and manages savepoints, enabling rollback to previous states without exposing internals.","The AbstractTransactionStatus class and provides methods to set, set, set, get, create, create, get.",0.08704446792504215,0.82716835,0.8522045,0.83949983
Spring-Framework,Spring-Framework,SimpleApplicationEventMulticaster.java,"SimpleApplicationEventMulticaster is a part of memento pattern that provides a Concrete implementation that delivers events to listeners, supporting synchronous and asynchronous execution modes.","The SimpleApplicationEventMulticaster class and provides methods to set, get, set, get for managing event.",0.11031978563063614,0.8781818,0.8652997,0.87169313
Spring-Framework,Spring-Framework,BeanDefinitionVisitor.java,"BeanDefinitionVisitor is a part of the visior pattern traverses bean definitions to modify or resolve metadata, separating traversal logic from bean structure.",The BeanDefinitionVisitor class is part of the Visitor pattern and provides methods to set.,0.27543613257916316,0.8995486,0.8699161,0.8844842
